	(1)
VARIABLES	lgxq_llm
	
1.treated	-0.0174*
	(0.982)
909.ID	-0.990
	(0.982)
910.ID	0.990
	(0.982)
911.ID	0.990
	(0.982)
912.ID	-0.990
	(0.982)
913.ID	-0.990
	(0.982)
914.ID	-0.686
	(0.985)
915.ID	-0.990
	(0.982)
916.ID	-0.775
	(0.982)
917.ID	-0.775
	(0.982)
918.ID	0.990
	(0.982)
919.ID	1.276
	(0.982)
920.ID	0.990
	(0.982)
921.ID	-0.990
	(0.982)
922.ID	0.990
	(0.982)
923.ID	0.990
	(0.982)
924.ID	0.990
	(0.982)
925.ID	0.990
	(0.982)
926.ID	-0.990
	(0.982)
927.ID	0.990
	(0.982)
928.ID	0
	(1.389)
929.ID	0.990
	(0.982)
930.ID	0.990
	(0.982)
932.ID	0.990
	(0.982)
933.ID	-0.990
	(0.982)
935.ID	0.990
	(0.982)
936.ID	0.990
	(0.982)
938.ID	-0.775
	(0.982)
939.ID	0.990
	(0.982)
940.ID	-0.990
	(0.982)
941.ID	-0.598
	(0.982)
942.ID	1.498
	(0.982)
943.ID	-0.775
	(0.982)
944.ID	0.990
	(0.982)
945.ID	-0.990
	(0.982)
946.ID	0.990
	(0.982)
947.ID	-0.990
	(0.982)
949.ID	0.990
	(0.982)
950.ID	-0.990
	(0.982)
951.ID	-0.990
	(0.982)
953.ID	0.990
	(0.982)
954.ID	0.990
	(0.982)
955.ID	-0.794
	(1.003)
956.ID	1.276
	(0.982)
957.ID	-0.0978
	(0.982)
958.ID	-0.990
	(0.982)
959.ID	0
	(1.389)
960.ID	0.196
	(1.268)
961.ID	0.990
	(0.982)
962.ID	-0.775
	(0.982)
963.ID	-0.686
	(0.987)
964.ID	-0.0978
	(0.982)
965.ID	-0.990
	(0.982)
966.ID	-0.990
	(0.982)
967.ID	1.498
	(0.982)
968.ID	0.990
	(0.982)
969.ID	0.990
	(0.982)
970.ID	-0.990
	(0.982)
971.ID	0.990
	(0.982)
972.ID	1.498
	(0.982)
973.ID	0.990
	(0.982)
974.ID	0.990
	(0.982)
975.ID	-0.990
	(0.982)
976.ID	0.848
	(0.982)
977.ID	0.990
	(0.982)
978.ID	0.990
	(0.982)
979.ID	0.302
	(0.982)
980.ID	-1.644*
	(0.982)
981.ID	0.990
	(0.982)
982.ID	-0.990
	(0.982)
984.ID	0.990
	(0.982)
985.ID	-0.990
	(0.982)
986.ID	-0.882
	(0.989)
988.ID	-0.598
	(0.982)
989.ID	-1.644*
	(0.982)
990.ID	-0.775
	(0.982)
991.ID	0
	(1.389)
992.ID	0.990
	(0.982)
993.ID	-0.990
	(0.982)
994.ID	-0.775
	(0.982)
995.ID	0.990
	(0.982)
996.ID	0.990
	(0.982)
997.ID	-0.990
	(0.982)
998.ID	-0.775
	(0.982)
999.ID	-0.775
	(0.982)
1000.ID	-0.990
	(0.982)
1001.ID	0.990
	(0.982)
1002.ID	0.990
	(0.982)
1003.ID	0.990
	(0.982)
1004.ID	0.990
	(0.982)
1005.ID	0.990
	(0.982)
1006.ID	0.990
	(0.982)
1007.ID	0.990
	(0.982)
1009.ID	-1.811*
	(0.982)
1010.ID	0.990
	(0.982)
1011.ID	0.990
	(0.982)
1012.ID	1.498
	(0.982)
1013.ID	0.990
	(0.982)
1014.ID	0.990
	(0.982)
1015.ID	-0.990
	(0.982)
1016.ID	0.990
	(0.982)
1017.ID	-0.990
	(0.982)
1019.ID	0.990
	(0.982)
1020.ID	-0.990
	(0.982)
1021.ID	1.276
	(0.982)
1022.ID	-0.990
	(0.982)
1023.ID	-0.990
	(0.982)
1024.ID	-0.990
	(0.982)
1025.ID	-0.990
	(0.982)
1026.ID	-0.0978
	(0.982)
1027.ID	0.990
	(0.982)
1028.ID	0.990
	(0.982)
1029.ID	0.990
	(0.982)
1030.ID	1.244
	(1.012)
1032.ID	-0.990
	(0.982)
1033.ID	0.990
	(0.982)
1034.ID	0.990
	(0.982)
1035.ID	-0.990
	(0.982)
1038.ID	0.990
	(0.982)
1039.ID	1.498
	(0.982)
1040.ID	0.990
	(0.982)
1041.ID	0.990
	(0.982)
1042.ID	-0.990
	(0.982)
1043.ID	1.498
	(0.982)
1044.ID	-0.990
	(0.982)
1045.ID	-0.990
	(0.982)
Constant	4.217***
	(0.982)
	
Observations	1,931
R-squared	0.983
Robust standard errors in parentheses	
*** p<0.01, ** p<0.05, * p<0.1	
