	(1)
VARIABLES	lgxq_llm
	
	(0.990)
1534.ID	0.587
	(0.990)
1535.ID	-0.990
	(0.990)
1541.ID	-0.990
	(0.990)
1543.ID	0.990
	(0.990)
1545.ID	0.990
	(0.990)
1546.ID	-0.990
	(0.990)
1548.ID	-0.990
	(0.990)
1553.ID	0.990
	(0.990)
1554.ID	-0.0978
	(0.990)
1558.ID	-0.990
	(0.990)
1564.ID	0.990
	(0.990)
1566.ID	0.990
	(0.990)
1567.ID	-0.794
	(1.009)
1571.ID	-1.906*
	(0.990)
1573.ID	-0.990
	(0.990)
1576.ID	-0.598
	(0.990)
1580.ID	-0.990
	(0.990)
1583.ID	-0.990
	(0.990)
1585.ID	-0.990
	(0.990)
1586.ID	-0.990
	(0.990)
1588.ID	-0.990
	(0.990)
1592.ID	-0.990
	(0.990)
1598.ID	-0.882
	(0.996)
1606.ID	-1.644*
	(0.990)
1607.ID	0.990
	(0.990)
1609.ID	0.990
	(0.990)
1610.ID	-0.990
	(0.990)
1614.ID	-0.990
	(0.990)
1615.ID	-0.0978
	(0.990)
1618.ID	-0.990
	(0.990)
1620.ID	-2.263**
	(0.990)
1623.ID	-0.990
	(0.990)
1626.ID	-0.882
	(0.996)
1627.ID	-0.990
	(0.990)
1630.ID	-1.644*
	(0.990)
1632.ID	-0.882
	(0.996)
1633.ID	-2.262**
	(0.990)
1635.ID	-0.317
	(0.990)
1636.ID	-0.990
	(0.990)
1637.ID	-0.990
	(0.990)
1638.ID	-0.990
	(0.990)
1639.ID	-1.317
	(1.043)
1641.ID	-2.011**
	(0.990)
1642.ID	-0.990
	(0.990)
1643.ID	-0.990
	(0.990)
1644.ID	-0.990
	(0.990)
1645.ID	0.990
	(0.990)
1647.ID	0.990
	(0.990)
1648.ID	0.990
	(0.990)
1649.ID	-0.990
	(0.990)
1650.ID	-0.317
	(0.990)
1653.ID	-1.127
	(1.000)
1654.ID	-0.990
	(0.990)
1655.ID	0.990
	(0.990)
1663.ID	-0.882
	(0.996)
1664.ID	-0.990
	(0.990)
1665.ID	-0.775
	(0.990)
1666.ID	-0
	(1.401)
1669.ID	-0.775
	(0.990)
1670.ID	-1.264
	(0.990)
1671.ID	-0.990
	(0.990)
1675.ID	-0.990
	(0.990)
1689.ID	-1.644*
	(0.990)
1691.ID	-0.990
	(0.990)
1697.ID	-0.598
	(0.990)
1703.ID	-0.990
	(0.990)
1706.ID	-0.990
	(0.990)
1709.ID	0.990
	(0.990)
1711.ID	-0.990
	(0.990)
1715.ID	0.990
	(0.990)
1716.ID	-0
	(1.402)
1724.ID	-0.882
	(0.996)
1730.ID	-0.598
	(0.990)
1734.ID	0.108
	(1.328)
1735.ID	0.990
	(0.990)
1736.ID	-0.990
	(0.990)
1738.ID	-0
	(1.401)
1740.ID	0.196
	(1.270)
1742.ID	0.990
	(0.990)
1744.ID	0.990
	(0.990)
1745.ID	-0.990
	(0.990)
1746.ID	0.990
	(0.990)
1748.ID	-1.906*
	(0.990)
1750.ID	0.990
	(0.990)
1752.ID	-0.990
	(0.990)
1754.ID	-0
	(1.401)
1755.ID	-0.990
	(0.990)
1758.ID	-0.990
	(0.990)
1760.ID	0.234
	(0.990)
1765.ID	0.587
	(0.990)
1767.ID	-0.990
	(0.990)
1770.ID	-0.0978
	(0.990)
1772.ID	-0.598
	(0.990)
1774.ID	0.990
	(0.990)
1775.ID	-0.990
	(0.990)
1776.ID	-1.454
	(1.008)
1777.ID	-2.263**
	(0.990)
1778.ID	-0.990
	(0.990)
1787.ID	-0.990
	(0.990)
1792.ID	0.990
	(0.990)
1795.ID	-0.990
	(0.990)
1798.ID	0.990
	(0.990)
1808.ID	-0.990
	(0.990)
1809.ID	-0.990
	(0.990)
1811.ID	-0.598
	(0.990)
1812.ID	-0.598
	(0.990)
1815.ID	0.990
	(0.990)
1821.ID	-0.990
	(0.990)
1825.ID	-0.598
	(0.990)
1829.ID	0.990
	(0.990)
1831.ID	-0.990
	(0.990)
1833.ID	-0.990
	(0.990)
1843.ID	-0.990
	(0.990)
1849.ID	-0.990
	(0.990)
1855.ID	0.990
	(0.990)
1856.ID	0.990
	(0.990)
1862.ID	-0.990
	(0.990)
1865.ID	0.990
	(0.990)
1866.ID	0.990
	(0.990)
1867.ID	-2.263**
	(0.990)
1872.ID	-0.447
	(0.990)
1875.ID	-0.990
	(0.990)
1876.ID	1.498
	(0.990)
1879.ID	1.498
	(0.990)
1880.ID	-0.317
	(0.990)
1881.ID	-0.990
	(0.990)
1882.ID	0.990
	(0.990)
1883.ID	1.276
	(0.990)
1884.ID	-0.990
	(0.990)
1885.ID	0.990
	(0.990)
1886.ID	0.990
	(0.990)
1887.ID	-0.990
	(0.990)
1888.ID	1.498
	(0.990)
1890.ID	-0.990
	(0.990)
1892.ID	-0.990
	(0.990)
1893.ID	-0.598
	(0.990)
1895.ID	0.990
	(0.990)
1897.ID	1.498
	(0.990)
1898.ID	-0.317
	(0.990)
1900.ID	-1.644*
	(0.990)
1901.ID	1.498
	(0.990)
1902.ID	0.990
	(0.990)
1904.ID	1.276
	(0.990)
1909.ID	-0.990
	(0.990)
1910.ID	0.990
	(0.990)
1911.ID	1.387
	(0.996)
1913.ID	1.244
	(1.022)
1914.ID	0.990
	(0.990)
1917.ID	-1.317
	(1.043)
1921.ID	-0.990
	(0.990)
1923.ID	1.498
	(0.990)
1924.ID	0.990
	(0.990)
Constant	4.208***
	(0.990)
	
Observations	1,963
R-squared	0.965
Robust standard errors in parentheses	
*** p<0.01, ** p<0.05, * p<0.1	
